datetime_local,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,wind_speed_10m,cloud_cover,shortwave_radiation,wet_bulb_temperature_2m,month_local,wind_unit_x,wind_unit_y,DMT,tmin,tmax,EHI_sig,EHI_accl,EHF,EHF_sev,precipitation,wind_direction_compass,severity,heat_wave
2020-11-01 00:00:00+10:30,67.28408070833333,9.379166358333334,15.128065958333332,1020.6374999999999,9.080042083333334,0.16666666666666666,339.5833333333333,11.9753051,11.0,-0.39974176963300345,0.18578274410590065,19.2375,16.4875,21.9875,-3.881250261581421,6.8016663783333255,-26.398969410095773,0.0,0.0,S,No-heatwave,False
2020-11-02 00:00:00+10:30,40.384967583333335,8.697916341666668,21.276366333333332,1020.1666666666666,14.423682112500002,55.541666666666664,336.0833333333333,14.784658583333332,11.0,0.3785515766500877,0.5012317555047192,24.8124995,21.2375,28.387499000000002,-5.589583594914753,5.259166378333328,-29.396550111259206,0.0,0.0,E,No-heatwave,False
2020-11-03 00:00:00+10:30,36.140984124999996,8.647916583333332,22.61174954166667,1015.1625,19.545323125,61.0,308.9583333333333,15.725954458333334,11.0,0.5267649923952197,0.1217255065070581,23.187499,14.987499,31.387499000000002,-9.572916928248093,1.1541663783333238,-11.048738861161866,0.0,0.0,NE,No-heatwave,False
2020-11-04 00:00:00+10:30,72.14693545833333,10.118749691666666,12.518094183333332,1019.25,20.501671333333334,80.5,210.20833333333334,12.128683145833334,11.0,-0.7343623204400833,-0.60722004907972,14.112500000000002,11.1875,17.0375,-12.947916594914757,-2.489999938333341,-12.947916594914757,0.0,2.9000000000000004,SW,No-heatwave,False
2020-11-05 00:00:00+10:30,57.62712958333333,5.1979167375,10.178891854166666,1025.1416666666667,16.948521916666667,64.25,262.75,8.948100970833332,11.0,-0.9644536746226055,-0.11145713030129674,12.8624995,8.737499,16.9875,-11.87291692824809,-1.5016669383333436,-11.87291692824809,0.0,0.0,S,No-heatwave,False
2020-11-06 00:00:00+10:30,65.80309416666667,6.316666704166667,10.291425354166668,1024.7416666666666,13.020983154166666,78.16666666666667,256.0416666666667,9.12652915,11.0,-0.8203631349574602,0.0012349836397159964,13.0625,9.5875,16.5375,-9.056250094914756,1.2991665449999914,-11.765577146466248,0.0,0.1,S,No-heatwave,False
2020-11-07 00:00:00+10:30,64.17387891666667,7.383333325,12.988674395833334,1025.1333333333334,11.764256941666666,20.833333333333332,321.0833333333333,10.596241395833333,11.0,-0.7820492443108753,0.5256147237282778,17.337499,13.287499000000002,21.387499000000002,-4.564583428248088,5.712499861666657,-26.075182202433123,0.0,0.0,SE,No-heatwave,False
2020-11-08 00:00:00+10:30,47.38042416666667,6.89583325,16.867631270833332,1021.525,15.112682208333332,16.0,357.4166666666667,12.284868083333334,11.0,-0.15790702326659697,0.5528798954129439,21.3125,17.2875,25.337499999999995,-1.922916094914754,8.196667228333325,-15.76150333802246,0.0,0.0,SE,No-heatwave,False
2020-11-09 00:00:00+10:30,25.962446791666668,3.9666667141666667,22.545394291666668,1015.0708333333333,12.549649350000001,65.5,308.0833333333333,13.829237895833332,11.0,0.10589949787618712,0.5948563230510947,26.537500000000005,22.287500000000005,30.787500000000005,-2.5145827615814227,7.375833878333324,-18.547144722745227,0.0,0.0,E,No-heatwave,False
2020-11-10 00:00:00+10:30,30.416665416666664,9.706249841666667,25.675177333333334,1006.7083333333334,25.20284425,32.5,299.6666666666667,17.627575083333333,11.0,0.6757091153310523,0.5930043843390311,25.262501,15.787499000000002,34.737503,-6.197916094914756,3.252500544999989,-20.158725476574453,0.0,0.0,E,No-heatwave,False
2020-11-11 00:00:00+10:30,58.13879504166667,10.4208330125,17.399935333333335,1007.5541666666667,20.123233404166665,22.833333333333332,340.2916666666667,14.208643916666666,11.0,0.3513677312082397,-0.711873810010383,19.5375,15.387499999999998,23.6875,-9.947916594914757,-0.7624999883333459,-9.947916594914757,0.0,0.1,W,No-heatwave,False
2020-11-12 00:00:00+10:30,78.13350083333334,12.068749708333334,13.436899708333334,1008.6291666666666,21.458729708333333,90.875,137.58333333333334,13.387287104166667,11.0,-0.12881292980926518,-0.9469506550553279,15.487500000000002,13.387499999999998,17.5875,-9.164583261581424,-0.0249999883333416,-9.164583261581424,0.0,4.7,W,No-heatwave,False
2020-11-13 00:00:00+10:30,68.39018324999999,8.997916566666666,12.509282083333334,1009.5166666666668,15.562061041666666,68.45833333333333,242.79166666666666,11.319635666666665,11.0,-0.3271731307309347,-0.8936990041536669,14.012499499999999,10.487499,17.5375,-6.131249594914756,3.0650003449999907,-18.792282123694783,0.0,0.5,W,No-heatwave,False
2020-11-14 00:00:00+10:30,57.919623083333335,9.452082845833333,17.962139,1008.4,11.371784016666666,12.541666666666666,349.5,13.427310729166665,11.0,-0.06700238533738755,0.2176512014622972,21.8875,16.5875,27.1875,-5.847916094914751,3.6733338616666593,-21.481348211635815,0.0,0.0,SW,No-heatwave,False
2020-11-15 00:00:00+10:30,37.129394041666664,8.293749933333332,22.751323708333334,1003.0791666666668,21.640275041666666,18.208333333333332,327.6666666666667,15.786515187500001,11.0,0.21898810180068987,-0.03535390677477108,24.587501000000003,15.137499999999998,34.037502,-6.681249428248087,2.786667178333325,-18.61841849195724,0.0,0.0,NE,No-heatwave,False
2020-11-16 00:00:00+10:30,60.92876783333333,8.779166495833334,13.6583803125,1018.8333333333334,22.275818875,27.375,344.9166666666667,12.0744521875,11.0,-0.6217906223035816,-0.7216891724958115,14.862500000000002,10.6875,19.0375,-5.806249761581427,3.393333478333318,-19.7025416995391,0.0,0.0,W,No-heatwave,False
2020-11-17 00:00:00+10:30,58.82866920833334,7.822916633333333,15.538423375,1022.1208333333334,9.252010345833334,13.708333333333334,364.2083333333333,11.683305416666668,11.0,-0.5247269423278491,0.07425444169788759,19.3875,15.8375,22.9375,-3.3895830949147587,5.737500144999988,-19.447733498562936,0.0,0.0,SE,No-heatwave,False
2020-11-18 00:00:00+10:30,26.2110205625,1.9041666670833335,21.24043908333333,1016.3583333333332,12.621357533333333,92.58333333333333,351.9583333333333,12.556872479166666,11.0,0.09640860160114557,0.2790309180915603,27.212499999999995,23.087499999999995,31.337499999999995,-2.506249928248096,6.330833299999981,-15.866650503875606,0.0,0.0,E,No-heatwave,False
2020-11-19 00:00:00+10:30,38.096309749999996,6.120833150291666,21.222326854166667,1013.6958333333333,19.610057791666666,41.041666666666664,352.5,14.491490749999999,11.0,0.004009911340550583,-0.020712437942625728,22.1125,12.387499999999998,31.837499999999995,-1.5645827615814234,6.784167133333323,-10.61439094850058,0.0,0.0,E,No-heatwave,False
2020-11-20 00:00:00+10:30,61.187229958333326,11.593749875,19.191278625,1017.35,12.5620721625,51.458333333333336,347.2916666666667,14.8208960625,11.0,-0.45984587827178297,0.05103599005502405,22.0374995,15.9375,28.137499000000002,-1.0895827615814184,7.042500466666663,-7.67338710690909,0.0,0.0,S,No-heatwave,False
2020-11-21 00:00:00+10:30,40.930479041666665,10.102083,24.9333304375,1012.8708333333334,10.5141840125,83.54166666666667,239.75,16.597339208333334,11.0,-0.002770676237885905,0.24689275638638275,30.0375015,24.587499999999995,35.487503,-2.7312494282480912,5.240833816666655,-14.314024365314062,0.0,0.0,NE,No-heatwave,False
2020-11-22 00:00:00+10:30,46.593720875,13.356249458333332,25.939422333333336,1010.5208333333334,11.991128045833333,55.25,273.5416666666667,18.303168333333332,11.0,0.08014714525104477,-0.007080078685063602,23.537500000000005,16.3375,30.7375,-6.939583428248088,0.7174997499999911,-6.939583428248088,0.0,0.0,NE,No-heatwave,False
2020-11-23 00:00:00+10:30,68.87758245833334,11.760416208333332,15.857640145833335,1016.1916666666666,20.625272958333333,53.708333333333336,314.625,14.0801013125,11.0,-0.8726870011655347,-0.3804841282490863,17.1124995,12.787499000000002,21.4375,-6.897916928248087,0.5441662333333248,-6.897916928248087,0.0,0.0,SW,No-heatwave,False
2020-11-24 00:00:00+10:30,63.06288575,9.870833104166666,16.356200291666667,1016.1541666666667,10.877303883333333,55.5,354.0,12.880828395833333,11.0,-0.7879976918536927,-0.12088157980745391,17.412499500000003,12.787499000000002,22.037500000000005,-4.339583428248083,2.9641663999999963,-12.863247388009762,0.0,0.0,S,No-heatwave,False
2020-11-25 00:00:00+10:30,41.53655283333333,7.374999916666667,21.418143458333333,1010.5041666666666,9.967651158333334,0.0,365.7083333333333,14.049507666666665,11.0,0.04883172983794798,0.11058212402425482,23.6624995,15.9375,31.387499000000002,-0.4729162615814211,6.65916691666666,-3.149228323476676,0.0,0.0,E,No-heatwave,False
2020-11-26 00:00:00+10:30,46.41955479166666,10.593749458333333,22.621761208333336,1011.5416666666666,11.227611750000001,28.666666666666668,339.1666666666667,15.747335916666666,11.0,-0.6171007766106118,0.4699636079604006,24.787500000000005,18.2875,31.287500000000005,-0.5062494282480863,6.319167083333326,-3.199074722941623,0.0,0.0,E,No-heatwave,False
2020-11-27 00:00:00+10:30,33.78282483333333,9.704166375,27.040349375,1007.8208333333333,14.2131472875,70.29166666666667,362.125,17.342382875000002,11.0,0.048917957142373965,0.10283989692560569,29.012501,21.4875,36.537502,-2.997916094914757,3.454167066666656,-10.355303043684463,0.0,0.0,E,No-heatwave,False
2020-11-28 00:00:00+10:30,48.42948633333333,11.683332845833334,23.21402564583333,1003.4375,18.24295091666667,88.16666666666667,252.83333333333334,17.001672458333335,11.0,-0.6417399170242025,-0.028042841177602616,23.5625,14.9375,32.1875,-4.681249928248093,1.3274998666666529,-6.214358655582621,0.0,4.6000000000000005,S,No-heatwave,False
2020-11-29 00:00:00+10:30,61.742514916666664,9.549999625,14.269125791666667,1012.9333333333334,22.06540077083333,48.791666666666664,311.3333333333333,12.6514514375,11.0,-0.8174185266721591,-0.25545543935950393,17.3125,13.5875,21.0375,-6.922916761581423,-1.1683336333333436,-6.922916761581423,0.0,0.0,SW,No-heatwave,False
2020-11-30 00:00:00+10:30,40.3336405,6.597916508333333,20.671356958333334,1008.1333333333333,13.251914175000001,47.75,365.5,13.712679375,11.0,0.19658724071717226,0.3820939913488506,23.962499499999996,17.637499,30.287500000000005,-7.6062502615814225,-1.9175004666666808,-7.6062502615814225,0.0,0.0,SE,No-heatwave,False
2020-12-01 00:00:00+10:30,59.346787666666664,10.0187496625,15.659093958333335,1013.1875,25.282156733333334,60.083333333333336,319.25,13.693375270833334,12.0,-0.27352307516529223,-0.7033617426108684,16.8374995,13.987499,19.6875,-9.389583428248091,-4.070833616666675,-9.389583428248091,0.0,8.0,NE,No-heatwave,False
2020-12-02 00:00:00+10:30,51.63569854166667,6.183333354166667,13.285386104166667,1023.6041666666666,17.9013889375,34.541666666666664,350.5833333333333,10.642995104166667,12.0,-0.8135708130613635,-0.21211063037303304,15.262499499999999,10.3875,20.137499,-6.53958326158142,-1.1408334333333414,-6.53958326158142,0.0,0.0,SW,No-heatwave,False
2020-12-03 00:00:00+10:30,46.528416791666665,5.462499947916666,17.175698291666667,1019.7208333333333,9.139801266666666,1.4583333333333333,385.4583333333333,11.504331383333332,12.0,-0.22543465978778734,-0.0211132037736245,18.6125,10.887499999999998,26.337499999999995,-5.756249761581422,-0.0391666000000086,-5.756249761581422,0.0,0.0,SE,No-heatwave,False
2020-12-04 00:00:00+10:30,41.16916416666667,5.5208332833333325,21.070560083333334,1012.9791666666666,8.200894308333334,3.5833333333333335,378.4583333333333,13.178963895833334,12.0,0.1263606536509065,0.3347805395140744,25.3875,18.6875,32.0875,-6.614583261581423,-0.7450001333333454,-6.614583261581423,0.0,0.0,SE,No-heatwave,False
2020-12-05 00:00:00+10:30,49.339083625,7.231249729166667,15.543436895833333,1003.0583333333334,29.749337208333333,76.70833333333333,177.91666666666666,13.206149541666667,12.0,0.26366906882272906,-0.37535738003482816,17.612499999999997,14.387499999999998,20.8375,-10.147916761581424,-4.654166966666679,-10.147916761581424,0.0,4.7,NE,No-heatwave,False
2020-12-06 00:00:00+10:30,57.41764608333333,7.735416591666667,11.122322625,1009.0333333333333,32.09504270833333,63.541666666666664,242.83333333333334,11.336372229166665,12.0,-0.14288306722961738,-0.9833625222301299,16.0374995,13.487499,18.5875,-11.389583594914756,-6.054167150000012,-11.389583594914756,0.0,2.0,W,No-heatwave,False
2020-12-07 00:00:00+10:30,63.29521741666667,7.668749825,10.179557833333334,1013.7624999999999,28.847671541666667,57.5,265.0416666666667,10.685320291666669,12.0,-0.6943231886844368,-0.6438198087927277,14.787499500000001,12.987499,16.5875,-10.27291692824809,-5.036667133333346,-10.27291692824809,0.0,2.0,W,No-heatwave,False
2020-12-08 00:00:00+10:30,59.871693791666665,7.4666665708333335,13.0016633125,1021.0375,15.102203895833334,49.625,316.75,10.790059187499999,12.0,-0.8554723751426153,-0.2711454843771827,13.887499499999999,9.3875,18.387499,-9.172916761581426,-3.851666983333345,-9.172916761581426,0.0,0.0,S,No-heatwave,False
2020-12-09 00:00:00+10:30,56.77121654166667,7.500000024999999,15.935821583333334,1018.9625,11.257778208333333,18.625,378.0833333333333,11.827208991666666,12.0,-0.42474692048487034,0.18055444230227913,19.3874995,13.887499999999998,24.887499000000002,-5.7479167615814255,-0.17916696666667767,-5.7479167615814255,0.0,0.0,SE,No-heatwave,False
2020-12-10 00:00:00+10:30,56.314128458333336,8.88541635,16.25723175,1022.0500000000001,18.068488333333335,48.166666666666664,381.3333333333333,12.886434583333333,12.0,-0.7778473277750422,0.5921443401774336,18.0875,10.5875,25.587499999999995,-2.381249928248089,3.4258332166666605,-8.157765101377404,0.0,0.0,SE,No-heatwave,False
2020-12-11 00:00:00+10:30,38.17344620833333,3.822916739583333,17.999959270833333,1021.775,13.5029936875,70.83333333333333,382.4166666666667,11.6804216875,12.0,-0.3484914947086559,0.5949582743881158,24.1624995,17.637499,30.6875,0.6437499050852438,6.689999749999995,4.306686704082801,0.153173048967132,0.0,SE,Low-intensity,True
2020-12-12 00:00:00+10:30,24.766968291666668,5.847916510416667,23.781372625,1014.7708333333334,23.355171625,100.0,219.5,15.625604354166667,12.0,0.35686306511396876,0.76794094392615,29.4875,24.087499999999995,34.8875,1.7604172384185794,7.652500433333326,13.471593679845634,0.4791351728538989,0.0,SE,Low-intensity,True
2020-12-13 00:00:00+10:30,33.973332875000004,8.981249679166666,23.754759083333337,1011.8541666666666,17.277687420833335,99.91666666666667,132.125,16.373843791666665,12.0,0.715933245006065,0.3891798952667542,27.1624995,25.137499000000002,29.1875,-0.4562494282480926,4.969167099999989,-2.267179648244228,0.0,0.2,N,No-heatwave,False
2020-12-14 00:00:00+10:30,30.950626624999998,9.872916166666666,27.070161166666665,1009.2791666666667,16.609680833333332,80.25,249.20833333333334,17.75738425,12.0,0.3640013206234769,0.2599799619023784,27.5125015,20.5375,34.487503,-2.472916094914755,2.5141670999999945,-6.217324286895139,0.0,0.0,NE,No-heatwave,False
2020-12-15 00:00:00+10:30,51.77825975,12.837499458333333,22.501056541666667,1011.8458333333333,16.039486541666665,45.0,306.2083333333333,16.922980645833334,12.0,-0.9306725598782384,0.18624204146905396,22.837499999999995,16.8375,28.837499999999995,-6.2145834282480905,-1.4150002833333453,-6.2145834282480905,0.0,0.3,SE,No-heatwave,False
2020-12-16 00:00:00+10:30,66.52431808333334,13.741666291666666,19.905592666666667,1010.9375,15.733605691666668,54.791666666666664,330.8333333333333,16.117815750000002,12.0,-0.6683265992903502,-0.22704766588243977,21.1124995,15.987499,26.2375,-8.597917094914756,-3.740000583333341,-8.597917094914756,0.0,0.5,SE,No-heatwave,False
2020-12-17 00:00:00+10:30,63.903737541666665,9.854166483333334,14.465634041666666,1011.5833333333334,19.321242208333334,71.45833333333333,288.4583333333333,12.696065666666668,12.0,-0.9013512117967238,-0.3434597147755433,16.2874995,13.237499,19.3375,-9.931250428248092,-5.281667233333348,-9.931250428248092,0.0,0.30000000000000004,S,No-heatwave,False
2020-12-18 00:00:00+10:30,53.171078,6.475000049999999,13.414034166666667,1016.8208333333333,17.196023874999998,41.291666666666664,358.375,10.741799875,12.0,-0.8709833601320335,-0.17149207143820364,15.687499,11.737499,19.637499,-8.339583594914757,-3.5866670500000097,-8.339583594914757,0.0,0.1,S,No-heatwave,False
2020-12-19 00:00:00+10:30,57.199011083333325,7.760416483333334,14.9208879375,1017.6125000000001,14.331464108333334,27.208333333333332,387.5416666666667,11.646768583333333,12.0,-0.6274600074759179,0.11694618112035664,17.1124995,12.487499,21.7375,-8.064583428248088,-2.9275001833333434,-8.064583428248088,0.0,0.0,SE,No-heatwave,False
2020-12-20 00:00:00+10:30,47.18192058333333,7.095833208333333,17.682151979166665,1012.15,14.484985170833333,40.291666666666664,375.7916666666667,12.674323333333334,12.0,-0.500352693769739,0.1256039452280876,21.0625,15.8375,26.287500000000005,-8.381249928248089,-3.0775000000000112,-8.381249928248089,0.0,0.0,SE,No-heatwave,False
2020-12-21 00:00:00+10:30,72.250050875,11.833332875000002,15.286931520833333,1008.8333333333334,17.785745583333334,58.166666666666664,248.33333333333334,13.744870666666666,12.0,-0.8915229364213144,-0.243541088382231,16.5124995,13.487499,19.5375,-9.956249928248088,-4.620000016666673,-9.956249928248088,0.0,6.4,S,No-heatwave,False
