model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
LogReg,"{'C': 25, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",1,0.6086956521739131,0.7368421052631579,0.7538854243686717,0.9790910768095442,0.788768325549551,0.6918238993710691,0.7746478873239436,0.8288263802598759,0.9905984197573507,0.8286072808173175,4.538229800004046
LogReg,"{'C': 25, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",2,0.5641025641025641,0.6875,0.6905834021691482,0.9643771568518313,0.6487254148079024,0.6703296703296703,0.7973856209150327,0.8319947815896744,0.9905575034054691,0.8318228307590291,6.598165100032929
LogReg,"{'C': 25, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",3,0.5882352941176471,0.6896551724137931,0.7006550429561228,0.9756592292089249,0.6862643096881791,0.6244343891402715,0.7885714285714286,0.8230166291059079,0.9884538644604992,0.8229979016463207,8.222601399989799
LogReg,"{'C': 25, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",4,0.2894736842105263,0.6875,0.6055057209491831,0.9609826589595376,0.5728382676915854,0.6392156862745098,0.7836538461538461,0.8158387498085115,0.987810165210986,0.8158230350523104,9.38754580001114
LogReg,"{'C': 25, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",5,0.6774193548387096,0.7,0.7429164926823502,0.9762794775947206,0.74871954158839,0.6006825938566553,0.7652173913043478,0.7973556802510376,0.9861835049597256,0.7973444008730537,8.124028699996416
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",1,0.6086956521739131,0.7368421052631579,0.7537722066238915,0.9789065863108051,0.7886262896725978,0.6981132075471698,0.7762237762237763,0.8282530106249034,0.9905858267489889,0.828001871868725,6.144824500021059
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",2,0.5641025641025641,0.6875,0.6897817348419889,0.9641174069538758,0.6479355668391963,0.6648351648351648,0.7908496732026143,0.8319608186660081,0.9905653470963962,0.8317299769854156,6.281805799982976
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",3,0.5882352941176471,0.6896551724137931,0.7000784977279705,0.9755747126436782,0.6857003888722206,0.6289592760180995,0.7942857142857143,0.8234741221321771,0.9884510907251839,0.823455647450108,8.253858099982608
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",4,0.2894736842105263,0.6875,0.6067370745853498,0.9615911165196227,0.5739723550761746,0.6392156862745098,0.7836538461538461,0.8160922988675416,0.9877933284226034,0.816079193596414,10.497312799969222
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",5,0.6774193548387096,0.7,0.742058525362689,0.9760487332133463,0.7478609988903768,0.6006825938566553,0.7652173913043478,0.797347452475536,0.9861791586123416,0.7973371722716227,8.032060400000773
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",1,0.6086956521739131,0.7,0.7534028646691888,0.978845089477892,0.7883219697631535,0.6981132075471698,0.7762237762237763,0.8282886879357446,0.9905930227537671,0.828036021180544,9.350168000033591
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",2,0.5641025641025641,0.6875,0.6897274031560365,0.9640060855690379,0.647863408961249,0.6593406593406593,0.7894736842105263,0.8319024476376267,0.9905771126327871,0.8316271587239443,11.049418100039475
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",3,0.5882352941176471,0.6896551724137931,0.7000784977279705,0.9755747126436782,0.6857003888722206,0.6289592760180995,0.7942857142857143,0.8235881449732397,0.9884464678329916,0.8235703902780168,12.619180199981201
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",4,0.2894736842105263,0.6875,0.607404521402737,0.9617432309096441,0.5744755773702216,0.6392156862745098,0.7836538461538461,0.8160416405389382,0.9877757901013715,0.816026802920724,13.531484899984207
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",5,0.6774193548387096,0.7,0.7420469045559565,0.9760025843370714,0.7478462121161187,0.6006825938566553,0.7652173913043478,0.797371614236649,0.9861720957978426,0.797362157267097,15.653231100004632
