model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 50, 'random_state': 4}",4,0.2894736842105263,0.5,0.513004670507184,0.9544417401886218,0.4752493853145502,0.5254901960784314,0.783625730994152,0.7493140107802861,0.9856189273562735,0.7492694712974565,6.578376022000157
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 50, 'random_state': 4}",5,0.4838709677419355,0.7142857142857143,0.6850371394738036,0.9763717753472703,0.6878614366603708,0.5085324232081911,0.7376237623762376,0.7249844866608192,0.9836729460520497,0.7248351283317047,8.272284255999693
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 75, 'random_state': 4}",1,0.5217391304347826,1.0,0.816083693325635,0.9863477030932908,0.8445356066552279,0.5974842767295597,0.8260869565217391,0.8427478554642601,0.9911705021372135,0.842545475272387,7.1811014879999675
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 75, 'random_state': 4}",2,0.48717948717948717,0.7037037037037037,0.7180375943245904,0.976975026902668,0.6734681770534612,0.554945054945055,0.8015873015873016,0.8025714156066046,0.9893717987936405,0.8025563450681715,7.367753150000226
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 75, 'random_state': 4}",3,0.4117647058823529,0.6363636363636364,0.6919586702639058,0.9766945571331982,0.6793866688568787,0.5429864253393665,0.75,0.7711284474067349,0.9867937838742425,0.7710138016857833,9.163945604999753
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 75, 'random_state': 4}",4,0.2894736842105263,0.5,0.5248579688814369,0.9569516276239733,0.48670019167628653,0.5137254901960784,0.7751479289940828,0.7585903979017862,0.9866452699147638,0.7584777038787036,10.255805021000015
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 75, 'random_state': 4}",5,0.4838709677419355,0.7142857142857143,0.6822256033620712,0.9764409986616827,0.6850811752502233,0.5085324232081911,0.7563451776649747,0.7391762052783407,0.9847098215498423,0.7387630130310687,11.59544959799996
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 100, 'random_state': 4}",1,0.5652173913043478,1.0,0.8068744409517911,0.9858557284299858,0.8368807958313931,0.6226415094339622,0.853448275862069,0.8605151860401482,0.9924163104644302,0.860429253112514,8.622191271000247
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 100, 'random_state': 4}",2,0.48717948717948717,0.6785714285714286,0.7095043829430507,0.976585402055735,0.66464365468687,0.5659340659340659,0.7984496124031008,0.8157451203966608,0.990165318859109,0.8157093207786702,10.582955314000174
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 100, 'random_state': 4}",3,0.4411764705882353,0.6818181818181818,0.707122959283024,0.977328431372549,0.695077389155775,0.5610859728506787,0.7607361963190185,0.7842555632727823,0.9877738370190112,0.7841017948403706,11.941022290000092
