model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time,n_estimators
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.3157894736842105,0.631578947368421,0.5704016209968577,0.9590812290842714,0.5355439977522201,0.5294117647058824,0.8333333333333334,0.8024386513133279,0.9880858676207513,0.8023592071462319,0.7986232210005255,190
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.45161290322580644,0.7777777777777778,0.7186439670512977,0.9765563708523697,0.725096620193951,0.5802047781569966,0.8673469387755102,0.8424627115608653,0.9900218729932098,0.842449353341961,1.1248376999992615,313
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8695652173913043,0.5263157894736842,0.8242633199007523,0.9889920669085542,0.8544618476789777,1.0,0.7607655502392344,1.0,1.0,1.0,2.1087333880004735,584
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.8205128205128205,0.5079365079365079,0.6868108791707551,0.9723551894318899,0.6372564233004464,1.0,0.6523297491039427,0.9988801000581057,0.9999503232907944,0.9988800944637967,1.8723485339996842,485
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.8235294117647058,0.5185185185185185,0.744488576966567,0.9845334685598378,0.7316290277628057,1.0,0.6538461538461539,0.9970377067166818,0.9998770310676848,0.9970285101718823,2.109515438998642,520
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.7368421052631579,0.5185185185185185,0.6450350362027666,0.9701095223608154,0.6093495833956961,1.0,0.625,0.992394445093763,0.9996660703637448,0.9923846029499463,2.600579113999629,537
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.8709677419354839,0.54,0.7685096527040524,0.987908994415986,0.7649522627998271,1.0,0.6894117647058824,0.9963336565631075,0.9998408150270615,0.9963320796837176,4.170357072000115,694
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.6086956521739131,0.9333333333333333,0.8372324416838476,0.9883770985794231,0.863708724405146,0.7924528301886793,0.9545454545454546,0.9606224175563991,0.997871781586863,0.9606137910425644,0.9137298719997489,212
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5128205128205128,0.8,0.7765648817726465,0.978774722624216,0.7420987653211588,0.7032967032967034,0.9411764705882353,0.9207663571044049,0.9957709433084165,0.920745454716136,0.8353268650007522,171
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.4117647058823529,0.6666666666666666,0.7005566505859697,0.9804766734279919,0.6860279473709188,0.6199095022624435,0.9013157894736842,0.8878293028563836,0.9935556882839269,0.8878187992028076,0.753405698998904,141
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.34210526315789475,0.6842105263157895,0.6082274872908847,0.9654320048676605,0.5722543779940219,0.6509803921568628,0.8736842105263158,0.8866676438314914,0.9937724928969799,0.8866605897143507,0.9490966680004931,165
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5483870967741935,0.85,0.7746386430456879,0.984540126447921,0.7778880540225823,0.7781569965870307,0.926829268292683,0.9510924671832918,0.9973275396522705,0.9510841531359431,1.4738528590005444,311
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8260869565217391,0.6129032258064516,0.8176514066710591,0.9891765574072935,0.8492125234805632,1.0,0.9814814814814815,1.0,1.0,1.0,2.832308933000604,560
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.7692307692307693,0.5084745762711864,0.733497240338958,0.9728746892278006,0.6928510689236278,1.0,0.8272727272727273,1.0,1.0,1.0,4.021055471999716,445
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.7352941176470589,0.5319148936170213,0.6869802104170842,0.9806034482758621,0.6713579520824879,1.0,0.7949640287769785,1.0,1.0,1.0,2.537090601001182,437
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.7105263157894737,0.5294117647058824,0.6277985252351342,0.9672193489504106,0.591926240918379,1.0,0.6854838709677419,0.9987681106062827,0.9999452804377565,0.998767131555945,2.268979482998475,346
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.8709677419354839,0.6428571428571429,0.7590604615046819,0.9862937837463659,0.7654669661615803,1.0,0.9242902208201893,0.9999999999999999,1.0,1.0,4.193525157999829,723
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.6086956521739131,0.875,0.8260338738041287,0.9885000922452494,0.8549496199848494,0.9182389937106918,0.9931972789115646,0.9963998077722855,0.9998111048745737,0.9963994819738525,1.4319945580009517,216
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5128205128205128,0.8,0.7675471303895781,0.9792571152918476,0.7294172045861678,0.8296703296703297,0.9741935483870968,0.974078701612552,0.9987084055606539,0.9740681660549468,1.8329156870004226,155
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.38235294117647056,0.65,0.6958678033066704,0.9805611899932386,0.6813446388310151,0.7782805429864253,0.945054945054945,0.9628995690735825,0.9980361953967088,0.9628944641015935,1.387928149999425,151
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.3684210526315789,0.7368421052631579,0.6360994721669767,0.9679038637055065,0.6017137151933594,0.7725490196078432,0.9425837320574163,0.9517422514195405,0.9974702725455119,0.9517344105399738,1.1014044410003407,154
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5806451612903226,0.75,0.7576098049551319,0.9840786376851723,0.7625859381754728,0.863481228668942,0.9693486590038314,0.9861224979924725,0.9993159935804449,0.9861147174955127,1.712369316001059,265
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8260869565217391,0.6129032258064516,0.8403455535741902,0.9887460795769017,0.8672480587775226,1.0,1.0,1.0,1.0,1.0,3.145188993999909,459
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.7435897435897436,0.5087719298245614,0.7603006922132539,0.9778099372889532,0.7244584027503762,1.0,0.7647058823529411,0.9999999999999998,1.0,1.0,2.1727475529987714,274
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.7058823529411765,0.5454545454545454,0.6917191441342927,0.9790821501014199,0.6779373254384463,1.0,0.8185185185185185,1.0,1.0,1.0,3.5837405229995056,314
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.6052631578947368,0.5227272727272727,0.6229905565713307,0.9668770915728628,0.5877798204089172,1.0,0.7798165137614679,0.9999999999999999,1.0,1.0,3.2929607879996183,328
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.8709677419354839,0.5625,0.7442353116429368,0.9839401910563479,0.7454956979905315,1.0,0.827683615819209,1.0,1.0,1.0,3.2853689049989043,382
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.6086956521739131,0.7777777777777778,0.8041771625099132,0.9868396777565954,0.8360077593031119,0.9874213836477987,1.0,1.0,0.9999999999999999,1.0,1.4824806859996897,221
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5128205128205128,0.7692307692307693,0.7616991699845064,0.9793313295484063,0.7210887977565776,0.8956043956043956,0.9878787878787879,0.9922532534056874,0.9996248101173155,0.9922524980661376,1.071997958000793,131
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.38235294117647056,0.65,0.6841901319813558,0.9799273157538878,0.6693031853662955,0.8778280542986425,0.97,0.9908120271674393,0.9995210683688772,0.9908114351596264,1.1516837759991176,140
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.3157894736842105,0.7058823529411765,0.632359243506575,0.9679418923030119,0.5981997211535122,0.8509803921568627,0.9730941704035875,0.9844903716427198,0.9991511452523765,0.9844899290608653,1.5906714030006697,144
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5161290322580645,0.8,0.7266633672331674,0.9804790253357331,0.7326611341115271,0.8054607508532423,0.9752066115702479,0.9763588764493534,0.9987607477021404,0.9763564768042532,2.18898298699969,121
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8695652173913043,0.4878048780487805,0.8211927624175706,0.9884385954123363,0.8521742676343718,1.0,0.62109375,0.9844614784004527,0.9993757465854958,0.9844045145305007,1.9714114050002536,786
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.9230769230769231,0.43902439024390244,0.6745027135371806,0.9741363315892984,0.6228203828252,1.0,0.4396135265700483,0.889462606382385,0.9950499773840245,0.889445270903715,1.0666232509993279,355
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.9117647058823529,0.47692307692307695,0.753577335031562,0.983392494929006,0.7422121008765441,1.0,0.49002217294900224,0.9358561661538135,0.9971504492526632,0.935839691789023,1.5604764309991879,594
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.7894736842105263,0.40540540540540543,0.601808142652679,0.9658883480377244,0.5655932879811841,1.0,0.4857142857142857,0.9116941024214419,0.9962201410081026,0.9116578072866722,1.7560987359993305,589
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.9032258064516129,0.45901639344262296,0.8014268100333015,0.9871244635193134,0.8047541746610742,1.0,0.5667311411992263,0.9643832323581913,0.9984977936854093,0.9643198087516593,2.9720323419987835,1026
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5652173913043478,1.0,0.8378691450055867,0.9878851239161184,0.8633676212222173,0.710691823899371,0.9416666666666667,0.9380216559214549,0.9964811536634861,0.9380189208563816,0.971704890998808,351
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5128205128205128,0.8695652173913043,0.7483187117817975,0.9764369735426175,0.70948430709599,0.5659340659340659,0.8956521739130435,0.8522430354746334,0.9914216166892826,0.8521230220958267,1.2080197459999908,185
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.4117647058823529,0.7368421052631579,0.7120130437789204,0.9811105476673427,0.6972655319754291,0.5339366515837104,0.8805970149253731,0.8279118818173739,0.9890317259845374,0.8278947841037074,1.3453427080003166,190
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.3684210526315789,0.6363636363636364,0.5968392308093898,0.9631883176148465,0.5625728910415035,0.6,0.8693181818181818,0.8500752250808309,0.9910175733978743,0.8500081573261724,1.278201524000906,267
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5161290322580645,0.8421052631578947,0.7409003953101903,0.9786330702847386,0.7462117643203297,0.6348122866894198,0.8857142857142857,0.8762524338017306,0.9923737902213703,0.876222046040929,1.2743600809990312,385
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.782608695652174,0.5,0.8115726476956509,0.987085665088248,0.841756072751406,1.0,0.7644230769230769,0.9998809551227927,0.9999946029964164,0.9998809488042303,1.958183872000518,534
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.7435897435897436,0.46774193548387094,0.6959255445836353,0.9720954395339345,0.6476624226478741,1.0,0.6765799256505576,0.9989511049684753,0.999954245136258,0.9989510758760597,1.907607785999062,489
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.7941176470588235,0.5294117647058824,0.7262552509448904,0.9824205544286679,0.7130151382936449,1.0,0.7245901639344262,0.9991524318594314,0.9999630168624616,0.9991520835264883,2.5027462559992273,607
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.7368421052631579,0.5283018867924528,0.6408718622657089,0.9692728932156982,0.6055929644076532,1.0,0.6375,0.9900037719966716,0.9995601389035041,0.9900020460697576,2.4522341080009937,542
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.9032258064516129,0.509090909090909,0.7575959657400309,0.9873552079006875,0.7623041563954387,1.0,0.6926713947990544,0.9965228362505463,0.9998505943086755,0.9965202560923492,4.205382369998915,685
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.6086956521739131,0.875,0.8156822701558282,0.9872086587540743,0.8467171668519184,0.8176100628930818,0.9701492537313433,0.9695837896588507,0.9983449189010262,0.9695821715722518,0.963309897999352,223
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5384615384615384,0.8076923076923077,0.7850793500904328,0.9790344725221716,0.75311497820534,0.7362637362637363,0.9436619718309859,0.939502668302469,0.9968416071199797,0.939495306219833,0.8268538060001447,168
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.38235294117647056,0.6842105263157895,0.6649074823733542,0.9795047329276537,0.6490406117287588,0.6561085972850679,0.9235668789808917,0.9160048546907168,0.9952735550225875,0.9159509710838925,0.8569017270001495,165
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.34210526315789475,0.65,0.6082785002994467,0.9649376331000912,0.5729101522318012,0.6313725490196078,0.8797814207650273,0.8879899088457406,0.9939022764740959,0.8879801690289071,0.8486509790000127,149
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5483870967741935,0.8095238095238095,0.780539917363464,0.9837094466749735,0.785116868908139,0.7133105802047781,0.9166666666666666,0.92988348569923,0.9960833977136039,0.92986438124726,1.2124466090008355,235
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8260869565217391,0.5,0.7900839193797565,0.9878236270832053,0.8265795818937243,1.0,0.7718446601941747,0.9999605682132827,0.9999982009988054,0.9999605682132827,1.8869585409993306,338
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.7435897435897436,0.5,0.7365847599411331,0.9732086533823148,0.6988727235230419,1.0,0.7398373983739838,1.0,1.0,1.0,2.0885381970001617,340
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.6764705882352942,0.5476190476190477,0.6763734699982513,0.978659567275186,0.661903401645565,1.0,0.7864768683274022,0.9997498029726817,0.9999889050587385,0.999749728840313,3.8206423960000393,413
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.7368421052631579,0.5384615384615384,0.6193780775688694,0.9660024338302404,0.5844104401524413,1.0,0.7024793388429752,0.9990927007951234,0.9999600126275913,0.9990918023383986,2.2524666050012456,354
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.9032258064516129,0.5714285714285714,0.7494781523555092,0.9862937837463659,0.7525007495146592,1.0,0.7650130548302873,0.9997219757097209,0.999987504251271,0.9997216687009804,2.9894185249995644,484
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5652173913043478,0.8666666666666667,0.7985026798224566,0.9867166840907694,0.8328888229750651,0.8805031446540881,0.9859154929577465,0.989972491257723,0.9995034756703077,0.9899684058356877,0.9648849129989685,167
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.025, 'gamma': 0.5, 'lambda': 0.1, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5384615384615384,0.7777777777777778,0.7851492364435027,0.9795168651898031,0.7523439922741373,0.8406593406593407,0.9807692307692307,0.9825023727452776,0.9991188920525109,0.9824998347141589,0.9131464500005677,145
