model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",1,0.5652173913043478,0.7222222222222222,0.7564276295636999,0.9781071274829347,0.7916961738428434,0.6855345911949685,0.7676056338028169,0.8259398346077638,0.9903861376163954,0.8257267631895017,8.96274490199994
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",2,0.5897435897435898,0.696969696969697,0.7090907001914287,0.9669004415748265,0.6682176779457214,0.6593406593406593,0.7741935483870968,0.8289874419135738,0.9902659795593415,0.8287592307095784,7.970247730999745
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",3,0.5882352941176471,0.7142857142857143,0.7011307650273518,0.9757437457741718,0.686809191272823,0.6425339366515838,0.7888888888888889,0.8227812430710264,0.9883845210776148,0.8227685161709314,11.950791183000092
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",4,0.34210526315789475,0.7222222222222222,0.6193568161542641,0.9631883176148464,0.587182115480466,0.6235294117647059,0.7794117647058824,0.8153983322816536,0.9876200498088322,0.8153917436168053,17.07220750000033
LogReg,"{'C': 50, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",5,0.6774193548387096,0.7241379310344828,0.7451091570194401,0.9760025843370714,0.7507449818055365,0.6006825938566553,0.7719298245614035,0.7967086799549725,0.9860520279513599,0.7967026074179716,10.601309128000139
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",1,0.5652173913043478,0.7222222222222222,0.7571647660157426,0.9780456306500215,0.7924014666961261,0.6918238993710691,0.7692307692307693,0.8258442818846278,0.9903735446080335,0.8256317103014678,13.241268153999954
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",2,0.5897435897435898,0.696969696969697,0.7094927941460476,0.9666777988051505,0.6686811219542952,0.6648351648351648,0.7707006369426752,0.8289286542060194,0.9902725159684475,0.8286394059357847,10.692076770000313
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",3,0.5882352941176471,0.7142857142857143,0.7010819037192579,0.9757014874915484,0.686762368555084,0.6425339366515838,0.7888888888888889,0.8228178741334784,0.9883761998716686,0.8228008017127052,11.411110154000198
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",4,0.34210526315789475,0.7222222222222222,0.6197085991065443,0.9634164891998783,0.5875100748529103,0.6235294117647059,0.7794117647058824,0.815627576604186,0.9876207513416816,0.815621051029934,18.909705998999925
LogReg,"{'C': 100, 'penalty': 'l1', 'random_state': 4, 'solver': 'liblinear'}",5,0.6774193548387096,0.7241379310344828,0.7449529688915716,0.9759102865845217,0.7505850926095865,0.6006825938566553,0.7719298245614035,0.7967319498040415,0.9860525712447831,0.7967250374244883,16.590167741000187
